Gene Symbol	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
Mrps2	0.139765968	0.095606354	-0.155745464	-0.348244315	-0.176508815	-0.098331691	-0.1611345	-0.119546701	0.46132238	0.279778701	-0.131721248	-0.058809188	0.236257727	-0.021467524
Pik3c3	0.104295663	-0.207177064	0.085172753	-0.071697079	0.240854974	0.016679797	-0.012735834	-0.05558559	0.1830537	-0.046811347	-0.306986228	-0.261819007	0.026909635	-0.218008816
Lingo3	-0.071488154	-0.141415676	-0.041685796	0.083671552	-0.001294208	0.157403689	0.175929602	0.082025903	0.207239127	-0.051051422	0.076131744	-0.142787355	0.013956654	0.242722666
Lingo2	0.021446318	0.002494831	-0.088076025	-0.033387911	-0.027394472	-0.047459034	-0.010141404	0.038651148	-0.093422333	-0.077233314	0.012684673	-0.239583333	0.109323368	-0.164426242
Lingo1	0.124317469	0.018791362	0.081671046	0.091575634	0.129174628	0.01884407	0.138719452	-0.15939261	-0.185133015	-0.220299463	0.038178191	-0.087399147	-0.140569058	-0.386692246
Per2	-0.016834933	0.321258996	-0.306677289	-0.552159692	-0.133588484	-0.492026926	-0.210235962	-0.242795573	0.123927777	-0.202219162	-0.235750063	-0.361291723	-0.042577642	-0.515187508
Tshz2	0.160274136	0.04545415	-0.038834769	0.052223777	0.006756757	-0.01953323	0.064417154	-0.05100393	-0.132829212	-0.373887657	-0.365240283	-0.104077468	-0.131109167	-0.148032589
Tshz3	-0.052243563	-0.219088275	-0.050749756	0.047966199	-0.33550799	0.055886585	0.102918169	0.17473366	-0.138281304	-0.329705945	-0.14698098	0.118024728	-0.097342262	-0.150118139
Ptplad1	0.08398001	-0.038341157	-0.164956594	0.238437857	0.092461295	0.13792495	-0.042527315	0.265890924	-0.002659306	-0.206470535	-0.186097043	-0.122500435	-0.358304917	-0.473045453
Inhba	-0.123057955	0.435050216	0.04731157	0.479229144	0.316496518	-0.130878007	0.236224692	-0.041814099	0.255316887	0.508187353	1.667495907	0.238468368	0.430508127	0.514078964
Inhbb	0.106965981	0.195665939	-0.047008025	0.30780298	0.060525453	0.132521616	0.042847133	0.097698989	-0.042340708	-0.103836313	-0.040842401	0.230631997	0.035122579	0.032816795
Cntn5	-0.277408793	0.033058913	-0.102352946	-0.40988643	-0.13381789	-0.158940122	-0.130676888	-0.09776503	-0.041642712	-0.004844398	-0.015120371	-0.027180601	0.076107497	0.005397156
9430081H08Rik	0.160830956	0.158011056	0.031149838	0.105677484	0.135897082	0.151355192	0.051292503	-0.042152508	0.019839135	-0.083877057	0.00067342	0.035413602	-0.113201193	-0.102236377
Inhbe	-0.060331231	-0.19804766	-0.02913289	-0.087679004	-0.082537864	0.095224407	-0.089846824	-0.059123127	0.418145378	0.136621086	-0.159618515	-0.104911906	0.170547523	-0.160154987
Syt1	-0.028172517	0.027607934	-0.015813771	-0.020126277	0.004687151	-0.006749169	0.013102223	-0.059158183	-0.095148172	-0.046820404	-0.010537628	-0.032878237	-0.072198446	-0.051496426
Greb1l	0.145334579	-0.012358637	-0.120364391	0.116430655	0.027229604	-0.078417304	-0.050335112	0.039035411	-0.110794489	-0.057091402	-0.255355296	-0.013438866	0.057063885	-0.111752211
Pkd1	-0.299446943	0.06948802	0.058796485	-0.136928223	-0.028334495	-0.046140173	0.253348487	0.014405246	-0.348208804	-0.541604421	-0.529046771	-0.116796056	-0.33047544	-0.224354426
A130014H13Rik	-0.026842195	0.175073693	0.170589055	-0.044133187	0.019092408	-0.0014019	0.011986099	0.190801308	0.180702828	0.168758895	-0.025487878	0.014739103	0.152036961	0.214729223
Il17d	-0.209787861	-0.289686929	0.012410271	0.068427989	-0.062550388	0.259965992	-0.356958584	0.227045792	0.202739857	-0.161558589	-0.062009803	0.10149174	0.03559278	-0.13366693
Il17f	0.084119517	0.057159165	0.050050525	-0.039252563	0.044431111	0.109760326	-0.033295677	-0.025463264	0.215105802	0.047602209	-0.054493352	-0.088886648	0.103610643	-0.005718033
Mier3	0.147903706	0.043507038	-0.010417471	0.020937914	-0.011062769	-0.041901989	0.132927594	0.030220432	-0.100993093	0.013809243	-0.013384604	-0.17571074	-0.06289455	-0.052056925
Il17a	-0.117461517	0.011179648	-0.057847739	0.014535114	0.103664271	0.090406716	-0.022253912	-0.030876662	-0.020966295	0.016837458	0.061250397	0.07517641	0.097978542	0.144783582
Gnpda2	0.022253337	-0.412714907	-0.098185573	0.021159236	0.191472549	0.02673377	-0.248369573	-0.084640868	0.297273612	0.269391328	0.012395074	-0.174240412	-0.029489168	0.075071733
Fut4	0.163506582	-0.227484443	0.062706468	0.295005917	0.206068505	-0.298849352	0.305206568	-0.061726881	-0.0079937	0.462478495	0.581813883	0.233486371	0.179961142	0.111438231
2510012J08Rik	-0.053400613	-0.03713319	-0.042774751	0.197958713	0.226914569	0.165771899	0.391145817	0.294690358	-0.329450725	-0.384651689	-0.212681316	-0.32878459	-0.45120866	-0.349496055
Speer4f	0.13146454	0.113637766	0.030428766	0.283215224	-0.006061254	0.078701324	0.228786044	0.226080928	-0.140433517	-0.290645188	-0.129700601	-0.105831296	-0.233251386	-0.166497157
2310042D19Rik	0.057512022	0.250101287	-0.186118459	0.053379853	0.021504288	0.030585866	0.227363181	0.37284052	-0.004083305	-0.177488996	0.306545146	0.112654963	-0.067186968	0.011794451
Speer4a	-0.156193543	0.093298496	-0.012394286	0.160933848	-0.015177625	-0.118660023	0.11275858	0.044611973	-0.06553181	0.51002636	0.644450432	0.306077798	0.380056171	0.326047903
Speer4b	-0.042851412	0.384316944	0.041706606	0.133868928	0.083077122	-0.126466003	0.170018709	0.256803606	-0.343341789	0.133793182	0.431905796	0.03847605	-0.085016398	0.036249689
Fam151b	0.223925281	0.315676833	0.054161816	0.349761651	0.202951226	-0.008397989	0.234365205	0.01048652	-0.299652459	-0.210617436	0.057962834	-0.302483216	-0.409315046	-0.313336577
Cma2	0.073825295	0.376549728	0.058144405	0.045123669	-0.012434748	-0.047298148	-0.18835439	-0.09523353	0.136385908	-0.091390491	-0.095744276	0.077384518	0.238203399	0.004581553
Cma1	0.495162421	0.791034665	0.076483268	0.717248394	0.310584449	0.297777998	-0.153829699	0.22944506	-0.010296891	-0.689330152	-0.188314875	-0.318490351	0.134835104	0.059616342
Srms	0.107514397	0.024526745	-0.042365424	0.193880067	0.217652199	0.096398155	0.383008639	0.128014465	-0.328648811	-0.612841584	-0.258575719	-0.318931802	-0.683994422	-0.571913711
Runx1t1	0.259881004	-0.376114182	0.132725892	0.116102175	-0.330779983	0.307014691	0.074397648	0.311666633	0.073519015	-0.721146829	-0.826406385	-0.513463406	-0.75459525	-0.43124497
AI314180	0.025489674	0.009636075	-0.032066263	-0.098575745	-0.039990295	-0.1054532	-0.014291139	-0.093206359	0.090540604	0.246142257	0.248288804	0.267661944	0.233855733	0.197344063
Trnt1	0.051778879	-0.138005574	-0.078084538	0.004301985	0.005595127	-0.048345438	0.015355713	0.025894995	0.12661628	0.212493487	0.111727967	0.055948946	0.145257325	0.115387023
F10	0.1829479	0.553651329	0.357984308	0.231646178	0.872407245	-0.060491047	0.029679295	-0.323999431	0.307266525	0.871983428	1.296545627	0.707918774	0.470169009	0.482558605
Itm2b	-0.14911609	-0.167404706	-0.123542561	-0.217772688	-0.091937261	-0.176194026	-0.083265402	-0.165023637	0.064408907	0.277827077	0.083273804	0.039192219	0.030273382	0.026270913
Arhgef26	-0.168694177	-0.319578964	-0.072399419	0.033472283	0.097459829	-0.352177405	0.13349801	0.059435269	-0.221338256	0.236380509	0.208337666	-0.246068216	-0.262208596	-0.376674342
BC060267	0.109166949	0.451613918	-0.098843653	0.246602642	-0.068665855	-0.17330683	-0.013186476	-0.046961525	-0.006726877	0.002868018	0.235236144	0.26439193	0.157729172	0.277538858
Porcn	0.10782782	0.399911104	0.201616198	-0.008484952	0.071090981	-0.03545026	-0.180504536	-0.268529451	-0.33752377	-0.585341326	-0.482407097	-0.447830597	-0.813909046	-0.68361799
Tex9	0.182319419	0.1435149	-0.057986269	0.070189913	-0.032469847	0.011881286	-0.077493982	0.087013746	0.023585532	-0.079392417	-0.028241498	0.055887889	-0.001546378	0.127638603
Kcnc1	-0.007618766	0.059349872	-0.014144041	-0.015659399	0.054147668	-0.02690811	-0.024856635	-0.020219006	0.003294699	-0.003521882	0.008304234	-0.033625556	0.041615758	-0.007794392
Kcnc2	0.048129217	-0.035743225	-0.007126722	0.047179351	-0.055370307	0.03306712	0.037182731	0.071029898	-0.037566629	-0.099231363	-0.043730492	-0.0665309	-0.03740077	-0.058390131
9230110K08Rik	0.122576731	-0.133568286	-0.026026728	0.185297758	-0.093426863	0.209720967	0.143842814	0.381723365	-0.189708027	-0.354409555	-0.128708816	-0.008981509	-0.198154332	-0.349402772
Ralgps2	-0.066993284	-0.261410846	-0.019566968	0.159432872	0.030801254	0.121040273	0.330722328	0.206834526	-0.197703451	-0.057455547	-0.133991805	-0.267498475	-0.164390318	0.161591809
5033406O09Rik	0.043771372	0.074139082	0.124504939	0.138387603	0.20689377	0.10508375	0.205165349	0.170559201	-0.0605822	0.137538787	0.23387975	0.089827777	-0.047417596	0.073990063
Drd1a	-0.155053187	-0.149764787	-0.038715386	0.005542434	0.040463123	-0.010155884	-0.01267452	0.044344611	-0.105747691	0.012718495	0.045335587	-0.090429674	-0.053454577	-0.070913546
Ralgps1	0.15917073	-0.035403945	0.095630352	0.072303887	0.105537559	-0.013102668	0.002239389	-0.13698407	-0.116657137	-0.166183744	0.000271188	-0.079065295	-0.236536708	-0.160603736
B3gntl1	-0.039048654	-0.193879374	0.050603962	0.038625392	-0.007147914	0.118973667	0.077296441	0.134178777	0.0480785	0.028279978	0.142361488	-0.004236215	-0.035125459	0.144328758
Mkl1	0.145705729	0.221556457	0.079206249	-0.017124288	0.221478528	0.16544462	0.217312126	0.136587123	-0.157407235	-0.20267944	-0.134625719	-0.195116603	-0.344275515	-0.073656977
Mkl2	-0.018414291	0.032736047	-0.061351363	-0.029627971	-0.042367053	0.039363366	0.043959745	0.0288602	0.028860911	-0.040300648	-0.056011914	-0.122321285	0.027054363	-0.048708177
Tex2	-0.156189167	-0.179313347	-0.008808226	0.022780707	-0.127412482	-0.095272263	0.042698186	-0.088130675	-0.328192927	-0.054577171	-0.018881749	-0.038796102	-0.088667237	-0.087260912
4931429L15Rik	-0.053022506	0.062997795	0.050439046	0.05328142	-0.008020341	-0.025917293	-0.00097056	-0.054693829	-0.021828551	-0.011801534	0.045540134	0.011011767	0.025844301	-0.007962458
Murc	0.107447008	0.083765149	-0.206167884	0.101836971	-0.411088231	0.073962635	0.019547488	-0.049606772	0.004748905	-0.530296718	-0.079671462	0.33688732	0.018720238	0.024432046
Ctrb1	-0.772168341	-0.402764501	-0.5218517	-1.397419344	-0.996730863	-0.180682147	-1.417011995	-0.451186096	1.30469317	0.982446628	-0.38038034	0.132509678	1.338335242	0.386035578
Zbtb45	-0.179141096	0.219595429	0.063257841	-0.259096426	0.146393818	-0.381561869	0.045216206	-0.433080443	-0.620905168	-0.097082394	0.082747307	-0.153200738	-0.086002499	-0.121360151
Wwc2	0.03064053	-0.051874754	-0.055533136	-0.017161251	-0.164203808	-0.043689687	0.100471597	-0.043600592	-0.054511777	-0.003125898	0.029702993	0.065891233	-0.011070723	-0.149238338
Olfr887	-0.101508979	-0.071291604	-0.090318016	-0.05080262	0.016831672	-0.040818763	-0.047280331	0.024353809	-0.08262965	-0.074412957	-0.019312904	0.077379229	0.047917596	0.042468729
Lta4h	-0.004581258	-0.006645958	0.09955638	0.057415248	0.096706881	-0.065246599	-0.040442875	-0.244347457	-0.434013379	-0.608627889	-0.2600353	-0.487016249	-0.552261532	-0.426485897
Gpx5	0.088724762	0.001184423	0.0550847	-0.055301791	-0.011621161	-0.010273738	-0.033570086	-0.043918884	0.089121019	0.003131521	-0.053642446	0.015676101	0.030827988	0.0089528
Lmna	-0.037202608	0.168790096	0.090031854	0.400812079	0.262506577	-0.023668716	0.030350942	0.013821515	-0.409704818	-0.26157977	0.133527469	-0.065890229	-0.290323423	-0.425676456
Itm2a	-0.241510368	-0.596332286	-0.032892129	0.205188989	0.263145421	-0.062282566	-0.252918594	-0.226517201	-0.098234874	-0.395522495	-0.167565272	-0.274952738	-0.208215661	-0.297610294
Dbi	0.165497284	-0.126871659	-0.00338146	0.487817413	0.232141241	-0.091282053	0.072608251	-0.020696349	0.18989243	-0.117854379	-0.015122446	0.333861648	0.261180722	0.038833281
Gpx7	0.137562064	0.00477085	0.245347021	0.283510663	0.154906979	0.190903534	0.026986458	-0.073772747	-0.217582698	0.06645035	0.471636284	0.370849717	0.186583181	0.261635287
Dbh	0.035966093	-0.029368542	-0.053027878	-0.225828223	-0.145391036	-0.005678995	-0.107967087	-0.05892836	0.199039207	0.024085246	-0.109773431	-0.030279567	0.063631338	0.07594684
Sorcs1	0.050051687	-0.031745974	-0.037262086	0.045069258	0.042423685	0.044546906	0.047789219	0.057599493	0.088605261	-0.049992002	0.078645354	0.082204018	0.032171009	0.020325376
Sorcs2	0.15692956	-0.140969781	0.204205971	0.071217389	0.168245932	-0.076690846	-0.161913242	-0.223909082	0.004914904	0.319141196	0.238226231	0.223442252	0.160470015	0.034902859
Cmah	0.161881257	0.035441636	0.098920644	0.225341679	0.162870126	0.041381397	0.278466669	0.096787975	-0.001748386	0.084618346	0.085568797	-0.246249445	-0.132957945	0.125676679
Gapt	0.288398088	0.087320932	0.101911416	0.223506619	0.33967605	0.081546973	0.119904486	-0.234099978	-0.018369721	-0.038684339	0.230264352	-0.224876887	-0.212315963	0.095902126
Cmas	0.011824186	-0.127165958	-0.018691966	0.159014907	0.066459939	-0.01309149	0.173318209	0.085486932	-0.050077089	0.221591945	0.394609493	0.159192219	0.25336345	0.155143085
Ubfd1	0.168600167	0.11455219	0.152062943	0.157777637	-0.072313142	0.116500179	0.095576309	0.010068807	-0.176397264	-0.083655313	0.055983664	-0.030978238	-0.096529037	-0.122419863
Scg2	0.029066692	0.107492175	0.044654283	0.028369647	0.068292735	0.030958862	-0.022391058	-0.117380515	0.011236797	-0.016439302	0.039326685	0.074038659	0.00645646	-0.013186729
Olfr450	0.057141444	-0.055442728	0.020833748	-0.049332652	0.005563413	-0.042411544	-0.028550882	-0.107659039	0.05305395	-0.006599931	-0.05649178	-0.027221104	-0.036069397	0.091550641
Mtap9	0.146456523	0.291358951	0.132563502	0.145963096	0.10298747	-0.047101834	0.0049459	-0.040343449	0.051849554	0.119480658	0.151135253	0.304288809	0.325510285	0.370491028
Mcl1	-0.019855098	-0.025560687	-0.095510808	-0.124797727	-0.224217152	-0.26181153	-0.097713862	-0.270717605	0.040506729	0.366884087	0.238816934	0.187031281	0.488145712	0.382923269
Gpx8	0.261445275	-0.142361821	-0.034235444	0.287804046	0.061468613	-0.071643107	0.078145906	-0.060408735	0.014157522	0.242852676	0.286253684	0.230416853	0.121124589	0.035056257
Gcm1	0.110506547	-0.026403353	-0.041608482	-0.093943736	-0.096055828	-0.054500672	-0.005479598	-0.010704078	-0.143487697	0.025075028	0.068899277	0.444160711	0.215122287	0.430503371
Mtap4	0.029848557	-0.044025464	-0.04560308	-0.1123562	-0.188475234	0.01708356	-0.025097986	0.070289726	-0.009370456	-0.102140794	0.051012768	0.096108329	-0.040306277	0.134814161
Mtap7	0.181511209	-0.109925023	-0.007016017	0.032336567	0.036184278	-0.350611652	0.008976536	-0.200983789	-0.233458595	-0.209975898	-0.159799433	-0.423984692	-0.548332732	-0.447764599
Mtap6	-0.190232395	-0.291415659	0.282252251	-0.089860862	0.287218262	-0.077737728	-0.163567453	-0.052263002	-0.125333475	-0.230304447	-0.045822433	-0.240466344	-0.464795072	-0.516356404
Trim34a	0.156711929	-0.116865062	0.023498938	-0.006120847	0.191029454	0.176173428	0.533628783	0.556218786	0.357850715	0.97334053	0.754722359	0.088192797	0.130846103	0.205678021
Mtap2	0.078246822	-0.105920892	0.04317225	0.035280187	0.004016781	0.024453507	-0.014733046	0.003287812	-0.025688792	-0.025561333	0.097438164	0.049588062	-0.001163851	-0.048625082
Tssk6	-0.131887527	0.035315162	-0.020393131	-0.494634296	-0.325039521	0.103955314	-0.286329144	-0.112025337	0.454624737	0.324861784	-0.287381572	-0.013992395	0.401802106	0.088533843
Prepl	0.082712496	0.218983015	-0.008858407	0.046392675	0.076189111	-0.112411155	-0.031647935	-0.119843303	-0.154278156	-0.263918431	-0.092680518	-0.013333985	-0.243503878	-0.125424233
Tssk5	-0.146688231	0.133677971	-0.120697726	-0.448227053	-0.278132086	0.154674401	-0.287676206	-0.114687209	0.285798193	0.285138723	-0.224841807	-0.159079265	0.313025711	0.000821339
Tssk2	-0.194979777	0.015618481	0.044608557	-0.001279786	-0.081318724	0.079543791	0.187502274	-0.00226456	-0.062471993	0.069016038	-0.041438019	-0.091960673	-0.054129949	0.001605985
Tssk3	0.139059776	0.06450129	0.049769642	0.071489431	0.059403413	0.067607246	0.034651391	-0.020703796	0.129240551	0.042018057	0.007063032	0.017290827	-0.008153049	-0.099973642
Tssk1	-0.099397004	0.085863124	-0.052696192	-0.160920078	-0.009963336	0.099924982	-0.039026235	-0.057031456	0.160577174	0.269075228	-0.052940895	-0.050595397	0.069465223	-0.012855338
Gpr180	0.129210906	-0.038123115	0.162743823	0.354900352	0.31230727	0.185247269	0.265473376	0.277737743	-0.229133209	-0.3422213	-0.028621039	-0.213344493	-0.488069404	-0.403461952
Gria3	0.021328291	-0.235923165	0.16493938	0.101467986	-0.088039646	-0.031913876	0.122890749	0.117697534	-0.085534879	-0.104477357	-0.022430897	-0.002672856	-0.200634101	-0.270951423
Gpr182	0.024269991	0.002045247	0.035708501	-0.162956346	0.161413706	0.019485786	0.115175325	-0.060665137	-0.208324748	-0.119831916	-0.162203821	-0.062568969	-0.268088176	-0.421589321
Gria1	-0.096480013	-0.143596525	-0.251137231	0.006647991	-0.034532168	-0.120275336	0.303746947	0.267396152	0.042990145	-0.391682017	-0.458982764	-0.035964056	-0.436471541	-0.631578893
Gria4	-0.04007	-0.036708522	-0.039052359	-0.038851228	-0.039968484	0.004036318	-0.020926318	-0.020534191	-0.027142793	-0.040182259	0.025018318	-0.024339085	0.04177544	-0.025867545
Plcd1	0.154430204	0.370169935	-0.117415447	0.304729003	0.098405312	0.235277271	0.312968481	0.356186707	-0.045830413	-0.140998473	-0.114815647	0.091206443	0.08094485	-0.035801317
Dnd1	-0.17901123	0.080385201	-0.077660266	-0.010696773	0.168624977	-0.120217553	0.266147931	-0.012059135	-0.318941432	-0.16858797	-0.325062872	-0.229168729	-0.133904096	-0.114497097
Krt71	0.028374874	-0.083033292	-0.091251558	-0.069785996	0.006723965	0.046055188	0.001894921	-0.095394056	0.129968082	0.048838565	-0.15461733	-0.07205248	0.139525931	0.06873608
Sass6	0.120273423	0.080736214	0.072589813	-0.046713959	0.11710506	0.152600018	-0.178872267	0.017723738	0.581625933	0.736093333	0.54959634	0.373503979	0.525465999	0.419249598
L1cam	-0.136924303	0.202813379	0.038900171	-0.136993406	0.081304287	0.052659518	-0.047666454	-0.097815405	0.103050997	-0.071220743	-0.137665288	-0.141085291	-0.090759398	-0.111819478
Slc27a5	0.19911939	0.026533066	-0.048571918	0.124201253	0.217191165	0.047696606	0.14278769	0.07804263	-0.107388357	-0.077916589	-0.097049499	0.020868002	-0.069715408	-0.077526364
Slc27a4	0.271697738	0.050833929	0.102214919	0.223641072	0.339943368	0.013060018	0.231028435	-0.028684787	-0.319645381	-0.36289198	6.28E-05	-0.104350375	-0.346707824	-0.446680315
4933412E24Rik	0.086596739	0.003200264	-0.065115908	0.034109575	-0.001118462	-0.02989426	0.010082019	-0.039547231	0.072608447	0.012902298	0.076359653	-0.014259431	-0.006829375	-0.006409468
1700026D08Rik	0.378223792	0.820162954	-0.217794029	0.288163042	-0.061110293	-0.10920603	-0.150970311	0.013746943	-0.017639131	-0.415707136	-0.345317413	-0.041932403	-0.202788288	-0.017062113
Slc27a1	-0.257090603	0.30963495	-0.451066214	-0.21331431	-0.275341077	0.016808676	-0.72739173	-0.0656087	0.615483872	-0.403769981	-0.862637475	-0.231073107	0.350256857	-0.108741915
Slc27a3	0.171975066	-0.302403445	0.062172876	0.089276074	0.060991056	0.090255853	0.251362408	0.209622985	-0.242415793	-0.392004484	-0.117106235	-0.324799518	-0.359428296	-0.417663624
Slc27a2	0.10073712	0.29452431	0.091891738	0.088540168	0.058199058	-0.05382232	0.040778089	-0.019630067	-0.033029336	-0.038974189	0.037813772	-0.010588268	0.008854044	-0.045915787
Dydc2	0.248106103	0.67689102	-0.239764977	0.20551576	-0.234909899	-0.071532662	-0.52654353	0.011576234	0.203472146	0.086516525	0.121035313	0.418204268	0.327944251	0.442536434
Dydc1	0.146501173	0.360320454	-0.109256057	0.171501264	0.069071209	-0.207837652	0.214926499	0.016014626	-0.139650814	-0.090498118	-0.077451475	-0.198075307	-0.163609447	0.054785131
Hmgxb3	-0.057556697	-0.033672528	-0.01303467	0.292508338	0.239552302	-0.13853339	0.543015446	0.120357709	-0.385086692	0.166263563	0.26166359	0.053783451	-0.127875372	-0.120528954
Hmgxb4	0.124742184	0.115589885	0.078359606	-0.051637159	-0.030534505	-1.30E-05	0.059578214	-0.006332777	-0.333015274	-0.318101002	-0.192667427	-0.213194157	-0.336531426	-0.238664762
